wavenumber,d2-fructose_avg,d2-fructose_count,d7-glucose_avg,d7-glucose_count,d-tyrosine_avg,d-tyrosine_count,d-methionine_avg,d-methionine_count,d-leucine_avg,d-leucine_count
2265.95,0.7075957142690338,1110,0.5046890993535545,64505,0.7399531884109453,16803,0.7344480353582264,201,0.7734124243435821,1932
2268.9,0.6840750803643948,1110,0.4640635566269234,64505,0.6906293372497809,16803,0.7094000402095246,201,0.7436230620306253,1932
2271.84,0.6729015765312412,1110,0.41161663164922846,64505,0.643145876439363,16803,0.6637764889288051,201,0.6738349943810732,1932
2274.78,0.681711181028914,1110,0.4405695923229953,64505,0.6631707306809769,16803,0.7001892372697383,201,0.7031921394843623,1932
2277.72,0.5525634878365797,1110,0.2934517726576104,64505,0.4961368084354315,16803,0.5012464157938967,201,0.5201570118786449,1932
2280.66,0.6655675239062449,1110,0.40643390369385246,64505,0.6155883719890156,16803,0.6325164308388401,201,0.6524463550149839,1932
2283.59,0.7497530610786662,1110,0.5228365817559014,64505,0.7065447927408712,16803,0.7000805824591884,201,0.7214992212564046,1932
2286.52,0.7347504701423846,1110,0.5195701977901397,64505,0.7073074773877378,16803,0.6444947559289889,201,0.7304707129649768,1932
2289.45,1.0,1110,1.0,64505,1.0,16803,0.9013951880222484,201,0.9912872360328441,1932
2292.37,0.8930909849116885,1110,0.8148287544481564,64505,0.9067599960786157,16803,0.8344490606230827,201,0.9128578397729291,1932
2295.29,0.8112865468277587,1110,0.596598869579823,64505,0.7511361724807383,16803,0.7053391477927523,201,0.7729936819944685,1932
2298.21,0.8938546292760601,1110,0.7673519001292501,64505,0.8498943047441584,16803,0.7579597196453336,201,0.8498878527720121,1932
